Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Fabiano,BRA,22,2001,12.0,11,963,0,0,0,0,0.2,0.2,0.7,18.0,29.0,54.0,10.7,37.0,32,13.0,17.0,7.0,15.0,21.0,6.0,3.0,13.0,17,17.0,0.0,443.0,577.0,8616.0,2498.0,174.0,199.0,198.0,242.0,63.0,106.0,1.3,12.0,27.0,16.0,11.0,4,1,22.5,0.0,577.0,459.0,116.0,11.0,1.0,5.0,43,105.0,0.0,0.0,0.0,0.0,443.0,2.0,14.0,32.0,27.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,691.0,26.0,197.0,315.0,185.0,8.0,691.0,15.0,6.0,5.0,332.0,1575.0,743.0,15.0,3.0,9.0,5.0,376.0,18,17,0,43,1.0,0.0,0,62.0,5.0,15.0,DF,Braga
Fahd Moufi,MAR,26,1997,0.0,31,2635,1,2,0,0,1.3,1.3,2.8,56.0,78.0,175.0,29.3,29.0,19,16.0,11.0,2.0,17.0,28.0,11.0,17.0,29.0,45,69.0,0.0,1003.0,1417.0,17104.0,6182.0,478.0,567.0,414.0,557.0,85.0,197.0,2.9,33.0,65.0,31.0,20.0,17,3,15.0,0.0,1417.0,1068.0,348.0,19.0,4.0,3.0,118,329.0,0.0,0.0,0.0,0.0,1003.0,1.0,44.0,69.0,49.0,8.0,6.0,1.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1760.0,110.0,462.0,730.0,580.0,47.0,1760.0,54.0,18.0,24.0,749.0,3790.0,1764.0,35.0,9.0,48.0,13.0,915.0,30,52,5,118,0.0,0.0,0,154.0,63.0,41.0,DF,Portimonense
Felippe Cardoso,BRA,23,2000,0.0,5,508,4,0,1,1,3.6,2.8,1.2,10.0,11.0,19.0,5.6,2.0,1,0.0,1.0,1.0,2.0,6.0,4.0,0.0,1.0,2,7.0,0.0,73.0,98.0,1126.0,254.0,37.0,49.0,32.0,37.0,3.0,5.0,1.0,8.0,6.0,1.0,0.0,15,5,14.6,0.0,98.0,84.0,13.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,15.0,10.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,178.0,6.0,17.0,87.0,78.0,25.0,177.0,28.0,16.0,12.0,115.0,692.0,269.0,4.0,2.0,26.0,10.0,131.0,18,10,4,1,1.0,0.0,0,15.0,13.0,18.0,FW,Casa Pia
Fernando Ferreira Fonseca,POR,25,1998,6.0,2,164,0,0,0,0,0.0,0.0,0.0,6.0,7.0,10.0,1.8,2.0,2,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3,4.0,0.0,55.0,91.0,1027.0,425.0,29.0,36.0,15.0,25.0,10.0,27.0,0.0,0.0,10.0,1.0,1.0,0,0,0.0,0.0,91.0,68.0,23.0,5.0,0.0,1.0,9,18.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,5.0,38.0,52.0,25.0,0.0,113.0,6.0,2.0,4.0,59.0,364.0,193.0,4.0,0.0,3.0,1.0,55.0,2,3,0,9,0.0,0.0,0,6.0,1.0,4.0,"DF,FW",Paços de Ferreira
Fernando Varela,CPV,34,1989,0.0,25,2030,1,0,0,0,1.6,1.6,0.2,8.0,49.0,1.0,22.6,26.0,17,16.0,10.0,0.0,16.0,24.0,8.0,24.0,9.0,26,85.0,1.0,717.0,862.0,12546.0,5000.0,306.0,333.0,327.0,364.0,68.0,125.0,1.5,2.0,56.0,4.0,1.0,15,5,9.2,0.0,862.0,827.0,30.0,27.0,0.0,5.0,4,3.0,0.0,0.0,0.0,0.0,717.0,5.0,12.0,15.0,11.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1082.0,135.0,566.0,472.0,49.0,24.0,1082.0,5.0,2.0,2.0,526.0,2541.0,1344.0,6.0,0.0,9.0,0.0,658.0,14,15,2,4,0.0,1.0,0,120.0,37.0,32.0,DF,Casa Pia
Filip Stevanovic,SRB,19,2004,7.0,0,151,0,1,0,0,0.2,0.2,0.1,3.0,4.0,6.0,1.7,4.0,3,0.0,3.0,1.0,3.0,5.0,2.0,0.0,1.0,0,0.0,0.0,33.0,51.0,479.0,74.0,20.0,28.0,9.0,13.0,2.0,4.0,0.2,3.0,0.0,0.0,0.0,4,2,21.5,2.0,51.0,47.0,3.0,0.0,0.0,1.0,1,0.0,1.0,1.0,0.0,0.0,33.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,5.0,32.0,29.0,6.0,66.0,4.0,2.0,1.0,24.0,108.0,53.0,2.0,1.0,3.0,2.0,38.0,1,2,0,1,0.0,0.0,0,7.0,0.0,2.0,"FW,MF",Santa Clara
Filipe Ferreira,POR,31,1992,7.0,4,306,0,1,0,0,0.0,0.0,0.6,3.0,15.0,8.0,3.4,6.0,3,2.0,3.0,1.0,4.0,5.0,1.0,2.0,0.0,2,14.0,0.0,142.0,177.0,2345.0,1065.0,61.0,67.0,63.0,73.0,13.0,23.0,0.6,3.0,16.0,5.0,4.0,0,0,0.0,0.0,177.0,160.0,16.0,3.0,0.0,0.0,8,13.0,0.0,0.0,0.0,0.0,142.0,1.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,211.0,16.0,88.0,92.0,32.0,0.0,211.0,2.0,1.0,1.0,117.0,474.0,346.0,3.0,0.0,3.0,1.0,123.0,4,1,0,8,0.0,0.0,0,22.0,4.0,3.0,"DF,MF",Boavista
Filipe Relvas,POR,22,2001,0.0,33,2867,0,1,0,0,2.0,2.0,0.8,15.0,110.0,24.0,31.9,50.0,30,27.0,19.0,4.0,21.0,30.0,9.0,24.0,22.0,57,137.0,0.0,1471.0,1805.0,30767.0,11786.0,443.0,515.0,783.0,891.0,226.0,340.0,1.7,13.0,110.0,14.0,5.0,17,4,9.5,0.0,1805.0,1617.0,178.0,56.0,0.0,20.0,26,122.0,0.0,0.0,0.0,0.0,1471.0,10.0,9.0,41.0,30.0,3.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2179.0,244.0,1079.0,944.0,168.0,28.0,2179.0,20.0,10.0,8.0,1069.0,4878.0,2680.0,7.0,2.0,18.0,4.0,1269.0,19,14,3,26,1.0,0.0,1,155.0,105.0,35.0,DF,Portimonense
Florentino Luís,POR,22,2001,33.0,25,2120,0,3,0,0,1.3,1.3,1.7,11.0,165.0,30.0,23.6,82.0,45,29.0,37.0,16.0,46.0,66.0,20.0,1.0,25.0,63,27.0,0.0,1665.0,1856.0,26510.0,7780.0,856.0,909.0,613.0,659.0,129.0,178.0,1.5,17.0,228.0,16.0,1.0,12,3,14.5,0.0,1856.0,1816.0,34.0,30.0,1.0,20.0,3,4.0,0.0,0.0,0.0,0.0,1665.0,6.0,20.0,37.0,29.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2130.0,52.0,346.0,1418.0,382.0,19.0,2130.0,22.0,13.0,5.0,1202.0,4284.0,1763.0,22.0,0.0,23.0,13.0,1558.0,33,7,1,3,0.0,0.0,0,165.0,36.0,23.0,MF,Benfica
Flávio Nazinho,POR,19,2004,3.0,2,102,0,0,0,0,0.1,0.1,0.1,5.0,6.0,14.0,1.1,3.0,2,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0,2.0,0.0,37.0,52.0,621.0,151.0,18.0,23.0,14.0,21.0,3.0,3.0,0.1,1.0,1.0,3.0,1.0,2,0,14.3,0.0,52.0,44.0,8.0,1.0,0.0,1.0,6,7.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,11.0,21.0,35.0,3.0,67.0,3.0,2.0,1.0,30.0,166.0,87.0,3.0,0.0,3.0,0.0,39.0,0,0,0,6,0.0,0.0,0,5.0,1.0,4.0,DF,Sporting CP
Flávio Ramos,BRA,28,1995,9.0,9,749,0,0,0,0,0.2,0.2,0.1,0.0,11.0,0.0,8.3,9.0,2,7.0,2.0,0.0,5.0,8.0,3.0,10.0,5.0,13,41.0,0.0,295.0,348.0,6261.0,2755.0,87.0,98.0,163.0,179.0,45.0,68.0,0.0,1.0,6.0,0.0,0.0,3,0,18.6,1.0,348.0,329.0,18.0,18.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,295.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,447.0,90.0,303.0,136.0,9.0,8.0,447.0,0.0,0.0,0.0,248.0,977.0,389.0,1.0,1.0,2.0,1.0,265.0,6,4,0,0,0.0,0.0,0,26.0,20.0,5.0,DF,Paços de Ferreira
Fran Navarro,ESP,24,1999,0.0,34,3031,17,3,3,6,20.8,16.1,1.7,19.0,30.0,134.0,33.7,23.0,12,1.0,16.0,6.0,8.0,31.0,23.0,3.0,21.0,3,7.0,0.0,295.0,398.0,3788.0,592.0,184.0,228.0,74.0,102.0,8.0,13.0,1.2,15.0,14.0,3.0,0.0,89,43,12.8,0.0,398.0,326.0,71.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,295.0,1.0,11.0,51.0,24.0,0.0,6.0,13.0,7.0,1.0,9.0,4.0,0.0,2.0,1.0,2.0,0.0,694.0,10.0,48.0,328.0,322.0,135.0,688.0,37.0,21.0,15.0,372.0,1657.0,501.0,15.0,11.0,84.0,32.0,481.0,56,45,30,3,2.0,0.0,0,52.0,34.0,49.0,FW,Gil Vicente FC
Francis Cann,GHA,24,1999,3.0,0,36,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0.0,0.0,12.0,14.0,200.0,89.0,5.0,5.0,4.0,5.0,2.0,3.0,0.1,0.0,1.0,1.0,0.0,1,1,15.3,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,7.0,9.0,10.0,2.0,26.0,1.0,0.0,1.0,16.0,71.0,29.0,0.0,0.0,2.0,2.0,10.0,1,1,0,0,0.0,0.0,0,10.0,0.0,3.0,FW,Vizela
Francisco Geraldes,POR,27,1996,0.0,21,1829,4,4,2,3,5.4,3.1,2.0,38.0,103.0,82.0,20.3,29.0,19,10.0,16.0,3.0,11.0,29.0,18.0,2.0,11.0,21,7.0,1.0,614.0,851.0,10941.0,3328.0,282.0,350.0,228.0,281.0,80.0,150.0,1.6,37.0,79.0,21.0,3.0,35,12,21.4,2.0,851.0,757.0,89.0,45.0,7.0,12.0,60,2.0,34.0,22.0,6.0,0.0,614.0,5.0,23.0,84.0,49.0,14.0,9.0,5.0,4.0,3.0,8.0,5.0,2.0,0.0,1.0,0.0,0.0,1091.0,21.0,177.0,577.0,360.0,38.0,1088.0,76.0,37.0,33.0,651.0,4002.0,1776.0,44.0,2.0,54.0,24.0,742.0,20,45,0,60,0.0,1.0,0,116.0,9.0,18.0,MF,Estoril
Francisco Kiki,POR,24,1999,0.0,0,6,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,4.0,5.0,40.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,41.0,31.0,0.0,0.0,0.0,0.0,5.0,0,1,0,1,0.0,0.0,0,1.0,0.0,0.0,MF,Casa Pia
Francisco Trincão,POR,22,2001,34.0,26,2206,10,2,0,0,8.7,8.7,3.8,89.0,110.0,195.0,24.5,36.0,18,7.0,19.0,10.0,19.0,44.0,25.0,2.0,16.0,8,4.0,0.0,727.0,910.0,10329.0,2185.0,438.0,492.0,224.0,285.0,34.0,61.0,3.9,46.0,78.0,27.0,2.0,63,28,16.6,1.0,910.0,876.0,29.0,5.0,10.0,6.0,50,5.0,13.0,3.0,7.0,0.0,727.0,5.0,22.0,94.0,70.0,1.0,11.0,7.0,4.0,1.0,13.0,5.0,0.0,6.0,1.0,1.0,0.0,1197.0,10.0,68.0,518.0,625.0,116.0,1197.0,112.0,49.0,55.0,816.0,5259.0,2690.0,59.0,34.0,51.0,24.0,940.0,18,37,7,50,0.0,0.0,0,91.0,5.0,20.0,"MF,FW",Sporting CP
Fredrik Aursnes,NOR,26,1997,28.0,24,2155,2,4,0,1,4.2,3.4,3.1,48.0,202.0,135.0,23.9,41.0,29,14.0,20.0,7.0,27.0,52.0,25.0,1.0,17.0,32,14.0,0.0,1410.0,1657.0,23290.0,6684.0,686.0,748.0,522.0,594.0,137.0,200.0,3.6,27.0,161.0,34.0,5.0,22,9,16.1,0.0,1657.0,1568.0,85.0,19.0,4.0,9.0,37,57.0,9.0,1.0,6.0,0.0,1410.0,4.0,25.0,75.0,62.0,5.0,0.0,5.0,3.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,1867.0,26.0,263.0,985.0,627.0,57.0,1866.0,36.0,17.0,16.0,1056.0,4546.0,2285.0,39.0,7.0,26.0,17.0,1394.0,25,10,8,37,1.0,0.0,0,157.0,21.0,23.0,"FW,MF",Benfica
Friday Etim,NGA,20,2003,19.0,1,445,2,0,0,0,2.7,2.7,1.5,6.0,12.0,30.0,4.9,6.0,3,1.0,3.0,2.0,4.0,4.0,0.0,0.0,3.0,4,2.0,0.0,68.0,98.0,959.0,195.0,34.0,47.0,26.0,35.0,1.0,1.0,0.6,12.0,6.0,4.0,0.0,21,10,13.2,0.0,98.0,91.0,6.0,0.0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,68.0,1.0,5.0,17.0,12.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,193.0,2.0,7.0,83.0,104.0,36.0,193.0,20.0,6.0,12.0,108.0,519.0,177.0,6.0,3.0,23.0,14.0,136.0,18,7,2,0,0.0,0.0,0,18.0,23.0,24.0,FW,Vizela
Fábio Cardoso,POR,28,1995,17.0,14,1235,2,0,0,0,1.3,1.3,0.1,3.0,36.0,2.0,13.7,7.0,3,4.0,2.0,1.0,3.0,7.0,4.0,5.0,3.0,12,47.0,0.0,824.0,905.0,16494.0,5221.0,260.0,284.0,460.0,483.0,98.0,125.0,0.7,2.0,41.0,4.0,0.0,11,3,10.7,0.0,905.0,882.0,22.0,15.0,1.0,4.0,2,1.0,0.0,0.0,0.0,0.0,824.0,1.0,1.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,94.0,470.0,494.0,40.0,22.0,1001.0,5.0,3.0,1.0,674.0,2949.0,1646.0,5.0,0.0,3.0,2.0,767.0,10,5,0,2,0.0,0.0,0,64.0,31.0,14.0,DF,Porto
Fábio China,POR,30,1993,10.0,4,396,0,0,0,0,0.1,0.1,0.4,7.0,21.0,14.0,4.4,16.0,12,8.0,7.0,1.0,7.0,8.0,1.0,3.0,3.0,7,6.0,0.0,165.0,221.0,2847.0,1392.0,86.0,99.0,56.0,69.0,22.0,48.0,0.5,5.0,17.0,6.0,3.0,1,0,18.2,0.0,221.0,187.0,33.0,6.0,0.0,2.0,13,27.0,0.0,0.0,0.0,0.0,165.0,1.0,3.0,12.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,14.0,97.0,136.0,40.0,1.0,266.0,8.0,3.0,3.0,133.0,723.0,470.0,8.0,0.0,4.0,3.0,139.0,10,4,0,13,0.0,0.0,0,29.0,2.0,1.0,"DF,MF",Marítimo
Fábio Conceição,POR,21,2002,31.0,22,1977,3,3,0,0,4.0,3.2,2.2,61.0,55.0,143.0,22.0,32.0,19,17.0,11.0,4.0,20.0,43.0,23.0,6.0,12.0,22,14.0,0.0,604.0,763.0,9323.0,2937.0,349.0,402.0,208.0,250.0,34.0,67.0,2.3,21.0,38.0,23.0,7.0,28,10,16.7,0.0,763.0,625.0,129.0,5.0,2.0,5.0,41,122.0,0.0,0.0,0.0,0.0,604.0,9.0,17.0,60.0,41.0,1.0,3.0,4.0,8.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1047.0,31.0,207.0,486.0,370.0,52.0,1047.0,114.0,38.0,63.0,627.0,3795.0,2202.0,35.0,15.0,45.0,34.0,685.0,26,48,0,41,0.0,0.0,1,108.0,8.0,19.0,"DF,MF",Rio Ave
Fábio,BRA,25,1998,9.0,1,271,0,1,0,0,1.2,1.2,0.4,4.0,6.0,15.0,3.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0,7.0,0.0,38.0,58.0,550.0,126.0,25.0,38.0,7.0,7.0,3.0,5.0,0.2,4.0,2.0,1.0,0.0,8,0,12.7,0.0,58.0,52.0,6.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,13.0,31.0,58.0,22.0,100.0,14.0,2.0,12.0,54.0,298.0,93.0,4.0,3.0,7.0,1.0,61.0,4,1,3,3,0.0,0.0,0,10.0,14.0,19.0,"FW,MF",Paços de Ferreira
Félix Correia,POR,21,2002,13.0,8,757,2,3,0,0,1.9,1.9,2.0,28.0,45.0,68.0,8.4,15.0,9,2.0,8.0,5.0,8.0,15.0,7.0,0.0,4.0,3,1.0,0.0,206.0,262.0,3916.0,1014.0,95.0,110.0,71.0,88.0,31.0,43.0,1.3,23.0,30.0,14.0,0.0,17,7,16.1,1.0,262.0,253.0,9.0,0.0,0.0,11.0,12,6.0,3.0,0.0,0.0,0.0,206.0,0.0,7.0,39.0,28.0,1.0,6.0,0.0,3.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,359.0,2.0,35.0,143.0,189.0,36.0,359.0,34.0,18.0,15.0,219.0,1599.0,739.0,9.0,15.0,16.0,9.0,263.0,9,13,2,12,0.0,0.0,0,34.0,1.0,5.0,FW,Marítimo
Gabriel Pereira,BRA,22,2001,0.0,4,415,0,0,0,0,0.1,0.1,0.3,0.0,10.0,0.0,4.6,10.0,6,9.0,1.0,0.0,6.0,13.0,7.0,7.0,2.0,6,17.0,0.0,225.0,269.0,4953.0,1627.0,58.0,67.0,118.0,130.0,46.0,67.0,0.2,1.0,12.0,1.0,0.0,2,0,11.4,0.0,269.0,252.0,17.0,16.0,2.0,4.0,0,1.0,0.0,0.0,0.0,0.0,225.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,321.0,52.0,199.0,119.0,6.0,2.0,321.0,3.0,1.0,2.0,166.0,868.0,491.0,1.0,0.0,6.0,0.0,205.0,9,4,0,0,0.0,0.0,0,32.0,11.0,6.0,DF,Gil Vicente FC
Gabriel Veron,BRA,19,2004,17.0,2,405,0,2,0,0,1.3,1.3,2.0,19.0,17.0,55.0,4.5,14.0,10,5.0,5.0,4.0,4.0,7.0,3.0,0.0,5.0,2,4.0,0.0,107.0,152.0,1436.0,432.0,62.0,77.0,33.0,46.0,3.0,8.0,2.5,9.0,7.0,5.0,1.0,16,6,16.3,0.0,152.0,146.0,5.0,0.0,3.0,1.0,12,3.0,1.0,0.0,1.0,0.0,107.0,1.0,7.0,23.0,15.0,0.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,220.0,2.0,17.0,75.0,129.0,38.0,220.0,16.0,4.0,10.0,140.0,780.0,416.0,9.0,7.0,9.0,5.0,147.0,15,8,4,12,0.0,0.0,0,22.0,3.0,6.0,"MF,FW",Porto
Gabriel Vieira,BRA,20,2003,33.0,24,2194,5,2,1,2,6.4,4.9,3.4,61.0,33.0,124.0,24.4,37.0,26,21.0,13.0,3.0,14.0,38.0,24.0,2.0,7.0,16,11.0,0.0,302.0,579.0,5538.0,2357.0,130.0,189.0,92.0,193.0,57.0,135.0,3.0,37.0,27.0,18.0,6.0,60,17,22.3,4.0,579.0,405.0,171.0,31.0,3.0,7.0,84,101.0,32.0,13.0,12.0,0.0,302.0,3.0,26.0,79.0,33.0,23.0,6.0,5.0,11.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,892.0,13.0,114.0,314.0,489.0,85.0,890.0,89.0,42.0,35.0,440.0,3165.0,1501.0,36.0,22.0,72.0,36.0,491.0,31,65,15,84,2.0,0.0,0,105.0,19.0,33.0,"FW,MF",Santa Clara
Gaius Makouta,CGO,25,1998,32.0,31,2738,2,6,0,0,2.4,2.4,1.5,37.0,115.0,86.0,30.4,37.0,19,13.0,22.0,2.0,15.0,36.0,21.0,5.0,14.0,40,45.0,0.0,1058.0,1319.0,17616.0,4734.0,518.0,607.0,413.0,491.0,95.0,136.0,1.8,16.0,93.0,11.0,4.0,35,8,20.6,5.0,1319.0,1265.0,52.0,28.0,3.0,9.0,26,14.0,0.0,0.0,0.0,0.0,1058.0,2.0,29.0,48.0,36.0,2.0,3.0,4.0,2.0,1.0,12.0,10.0,0.0,1.0,1.0,0.0,0.0,1644.0,63.0,332.0,997.0,334.0,35.0,1644.0,64.0,31.0,27.0,890.0,5222.0,2056.0,43.0,5.0,50.0,38.0,1116.0,38,51,1,26,0.0,1.0,0,170.0,66.0,42.0,MF,Boavista
Galeno,BRA,24,1999,31.0,20,1998,8,3,1,1,9.2,8.5,4.7,129.0,53.0,293.0,22.2,28.0,16,9.0,7.0,12.0,14.0,28.0,14.0,3.0,18.0,21,25.0,0.0,597.0,809.0,9074.0,1888.0,355.0,416.0,181.0,245.0,43.0,70.0,5.4,42.0,16.0,40.0,9.0,71,30,19.6,0.0,809.0,733.0,74.0,6.0,9.0,7.0,54,56.0,12.0,1.0,0.0,0.0,597.0,2.0,36.0,105.0,68.0,6.0,16.0,6.0,8.0,1.0,12.0,8.0,0.0,1.0,2.0,1.0,0.0,1125.0,23.0,123.0,290.0,727.0,140.0,1124.0,86.0,41.0,33.0,703.0,5651.0,3260.0,61.0,63.0,59.0,21.0,773.0,29,48,4,54,1.0,0.0,0,112.0,33.0,20.0,"MF,FW",Porto
Geny Catamo,MOZ,21,2002,9.0,3,342,1,0,0,0,0.8,0.8,0.5,18.0,20.0,42.0,3.8,6.0,2,0.0,3.0,3.0,2.0,4.0,2.0,0.0,4.0,2,1.0,0.0,98.0,134.0,1373.0,384.0,55.0,71.0,33.0,38.0,3.0,5.0,0.3,10.0,15.0,3.0,2.0,14,7,19.7,0.0,134.0,129.0,4.0,1.0,1.0,0.0,7,1.0,2.0,0.0,0.0,0.0,98.0,1.0,8.0,24.0,15.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,9.0,85.0,116.0,20.0,204.0,34.0,15.0,14.0,144.0,907.0,447.0,11.0,7.0,13.0,9.0,157.0,4,12,0,7,0.0,0.0,0,20.0,1.0,4.0,"FW,MF",Marítimo
Gilberto,BRA,29,1994,20.0,8,798,2,1,0,0,1.1,1.1,2.9,50.0,45.0,95.0,8.9,23.0,14,10.0,10.0,3.0,15.0,26.0,11.0,2.0,10.0,11,13.0,0.0,635.0,771.0,8777.0,2369.0,374.0,413.0,217.0,247.0,18.0,49.0,3.0,18.0,39.0,24.0,8.0,6,4,14.7,0.0,771.0,651.0,117.0,7.0,2.0,3.0,49,110.0,0.0,0.0,0.0,0.0,635.0,3.0,21.0,29.0,24.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,887.0,19.0,156.0,368.0,367.0,19.0,887.0,45.0,19.0,18.0,492.0,2908.0,1587.0,42.0,5.0,16.0,11.0,574.0,10,7,2,49,0.0,0.0,0,62.0,7.0,13.0,DF,Benfica
Gilson Benchimol,CPV,20,2003,0.0,1,309,0,1,0,0,0.2,0.2,0.1,2.0,3.0,15.0,3.4,6.0,3,2.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0,6.0,0.0,43.0,66.0,608.0,94.0,27.0,37.0,11.0,17.0,2.0,5.0,0.0,3.0,1.0,1.0,0.0,4,0,15.1,0.0,66.0,62.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,123.0,6.0,20.0,63.0,42.0,10.0,123.0,11.0,1.0,7.0,61.0,265.0,109.0,4.0,0.0,12.0,9.0,76.0,9,5,0,1,0.0,0.0,0,19.0,9.0,14.0,FW,Estoril
